arp.opcode,icmp.checksum,icmp.seq_le,http.content_length,http.response,tcp.checksum,tcp.connection.fin,tcp.connection.rst,tcp.connection.syn,tcp.flags,tcp.flags.ack,tcp.len,udp.port,udp.stream,udp.time_delta,dns.qry.qu,dns.retransmission,dns.retransmit_request,mqtt.conflags,mqtt.hdrflags,mqtt.len,mqtt.msgtype,mqtt.proto_len,mqtt.ver,http.request.uri.query_encoded,http.referer_encoded,http.request.version_encoded,Attack_label,Attack_type
0,0,0,0,0,0x7b03,0,0,0,0x0012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x120b,0,0,0,0x0010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x5d2d,0,0,0,0x0012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0xf434,0,0,0,0x0010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x835d,0,0,1,0x0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x8322,0,0,1,0x0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x81b6,0,0,1,0x0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x63e0,0,0,1,0x0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x7c42,0,0,0,0x0012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x134a,0,0,0,0x0010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x7c07,0,0,0,0x0012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x130f,0,0,0,0x0010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x7a9b,0,0,0,0x0012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x11a3,0,0,0,0x0010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x5cc5,0,0,0,0x0012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0xf3cc,0,0,0,0x0010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x8327,0,0,1,0x0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x82ec,0,0,1,0x0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x8180,0,0,1,0x0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x63aa,0,0,1,0x0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x7bda,0,0,0,0x0012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x12e2,0,0,0,0x0010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x7b9f,0,0,0,0x0012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x12a7,0,0,0,0x0010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x7a33,0,0,0,0x0012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x113b,0,0,0,0x0010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x5c5d,0,0,0,0x0012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0xf364,0,0,0,0x0010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x82f1,0,0,1,0x0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x82b6,0,0,1,0x0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x814a,0,0,1,0x0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x6374,0,0,1,0x0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x7b72,0,0,0,0x0012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x127a,0,0,0,0x0010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x7b37,0,0,0,0x0012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x123f,0,0,0,0x0010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x79cb,0,0,0,0x0012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x10d3,0,0,0,0x0010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x5bf5,0,0,0,0x0012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0xf2fc,0,0,0,0x0010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x82bb,0,0,1,0x0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x8280,0,0,1,0x0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x8114,0,0,1,0x0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x633e,0,0,1,0x0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x7b0a,0,0,0,0x0012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x1212,0,0,0,0x0010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x7acf,0,0,0,0x0012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x11d7,0,0,0,0x0010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x7963,0,0,0,0x0012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x106b,0,0,0,0x0010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0x5b8d,0,0,0,0x0012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
0,0,0,0,0,0xf294,0,0,0,0x0010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DDoS_TCP
